listing_id,city,neighbourhood_cleansed,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_365,availability_rate,avg_min_nights,avg_max_nights,number_of_reviews,review_scores_rating,review_scores_location,review_scores_value,host_is_superhost,instant_bookable,estimated_occupancy_l365d,estimated_revenue_l365d,amenities_count
1471132695568087818,austin,78744,Private room in home,private room,2,1,1,53,1,51,0.13972602739726028,1,365,2,5,5,5,t,t,12,636,39
1471888500670118095,austin,78758,Private room in home,private room,2,1,1,66,2,89,0.24383561643835616,2.0273972602739727,15,0,null,null,null,f,f,0,0,15
1490734210210222259,austin,78704,Entire home,entire home/apt,6,3,3,63,1,99,0.27123287671232876,1.0246575342465754,365,0,null,null,null,f,t,0,0,12
4425082,austin,78753,Entire home,entire home/apt,4,2,2,150,7,87,0.23835616438356164,7,30,0,null,null,null,f,f,0,0,30
51541560,austin,78729,Entire home,entire home/apt,8,4,6,176,2,147,0.40273972602739727,3.1342465753424658,365,53,4.85,4.87,4.81,t,t,48,8448,59
671542965331525254,austin,78704,Entire home,entire home/apt,5,3,2,394,3,259,0.7095890410958904,3,1125,33,5,4.97,4.94,f,f,30,11820,49
839825958820293878,austin,78741,Private room in guesthouse,private room,2,1,1,42,1,82,0.22465753424657534,1,1125,111,4.56,4.49,4.41,f,t,240,10080,45
1077690274054941802,austin,78724,Private room in home,private room,2,1,1,59,30,270,0.7397260273972602,30,1125,2,4.5,3.5,4,t,t,0,0,52
1168162090256852555,austin,78734,Entire guest suite,entire home/apt,4,1,2,107,2,352,0.9643835616438357,2,365,1,5,5,5,f,t,0,0,22
1502211165337238489,austin,78741,Entire home,entire home/apt,16,4,7,230,1,328,0.8986301369863013,2.115068493150685,365,0,null,null,null,f,t,0,0,52
797159986818826882,austin,78701,Entire rental unit,entire home/apt,4,0,2,141,2,47,0.12876712328767123,2,14,2,4.5,4.5,4.5,t,f,6,846,29
971320758133542972,austin,78745,Private room in home,private room,2,1,1,77,1,86,0.2356164383561644,1,150,7,5,5,5,f,f,36,2772,28
1210233408151754320,austin,78704,Entire home,entire home/apt,4,1,2,78,2,29,0.07945205479452055,2,45,5,4.2,5,4.2,t,t,24,1872,27
1497255769608830238,austin,78744,Entire home,entire home/apt,10,4,5,228,2,317,0.8684931506849315,2.197260273972603,365,0,null,null,null,f,t,0,0,63
6703006,nashville,District 7,Entire home,entire home/apt,4,2,4,195,1,296,0.810958904109589,1,1125,311,4.81,4.86,4.72,t,t,180,35100,37
16944642,nashville,District 7,Entire rental unit,entire home/apt,2,1,1,97,2,257,0.7041095890410959,2,5,254,4.94,4.9,4.94,t,f,144,13968,31
32308420,nashville,District 17,Entire rental unit,entire home/apt,4,0,2,76,2,134,0.36712328767123287,1.1479452054794521,365,61,4.75,4.84,4.67,t,f,30,2280,23
40752964,nashville,District 6,Entire guesthouse,entire home/apt,4,2,2,109,30,224,0.6136986301369863,30,1125,55,4.98,4.93,4.91,t,f,255,27795,57
811645935641520737,nashville,District 21,Entire home,entire home/apt,12,4,11,165,2,242,0.663013698630137,2.1315068493150684,365,64,4.86,4.72,4.81,t,t,126,20790,42
1478569083305120298,nashville,District 15,Entire condo,entire home/apt,6,2,3,143,2,322,0.8821917808219178,2.419178082191781,365,0,null,null,null,t,f,0,0,58
14664334,nashville,District 5,Entire home,entire home/apt,8,2,5,91,1,251,0.6876712328767123,1,1125,433,4.7,4.41,4.68,t,f,186,16926,54
15634836,nashville,District 5,Entire guest suite,entire home/apt,4,1,2,99,2,196,0.536986301369863,3.287671232876712,1125,345,4.95,4.79,4.89,t,f,138,13662,55
22616889,nashville,District 15,Entire rental unit,entire home/apt,4,2,3,128,3,227,0.6219178082191781,3.26027397260274,1109.6301369863013,209,4.97,4.95,4.95,t,t,78,9984,48
49468223,nashville,District 6,Entire guesthouse,entire home/apt,2,1,1,102,1,194,0.5315068493150685,1.7123287671232876,1125,226,4.98,4.92,4.93,t,f,228,23256,55
1125602217328392808,nashville,District 21,Entire home,entire home/apt,10,3,5,194,3,237,0.6493150684931507,1.9534246575342467,365,52,4.96,4.75,4.85,t,f,234,45396,40
1360283485081887262,nashville,District 19,Entire home,entire home/apt,8,3,4,128,1,335,0.9178082191780822,2.2246575342465755,45,15,4.4,3.67,4.2,t,t,90,11520,51
1457376498605015052,nashville,District 15,Private room in bed and breakfast,private room,3,1,2,191,1,97,0.26575342465753427,1.010958904109589,365,1,5,5,5,f,t,6,1146,23
16023993,nashville,District 13,Private room in guest suite,private room,2,1,2,68,1,172,0.4712328767123288,1.1424657534246576,1125,593,4.96,4.89,4.95,t,f,255,17340,48
16641071,nashville,District 5,Entire home,entire home/apt,6,3,3,126,2,84,0.23013698630136986,1.7123287671232876,29,214,4.96,4.76,4.89,t,f,138,17388,37
37682465,nashville,District 30,Private room in guest suite,private room,2,1,1,81,1,71,0.19452054794520549,1,28,518,4.93,4.84,4.89,t,f,255,20655,27
41482843,nashville,District 19,Entire townhouse,entire home/apt,10,3,8,166,1,129,0.35342465753424657,2.8164383561643835,1125,95,4.96,4.73,4.93,t,t,78,12948,48
1087291373578358777,nashville,District 20,Private room in home,private room,2,1,1,90,12,262,0.7178082191780822,12,365,0,null,null,null,f,f,0,0,18
1232531425812136979,nashville,District 15,Room in hotel,private room,2,1,1,100,1,64,0.17534246575342466,1,607.7342465753425,32,4.69,4.44,4.72,f,t,192,19200,20
1293155342356153571,nashville,District 29,Entire home,entire home/apt,8,3,4,380,1,175,0.4794520547945205,1,365,10,4.8,4.7,4.5,t,f,60,22800,44
1333526311333789519,nashville,District 5,Entire home,entire home/apt,12,4,7,212,2,288,0.7890410958904109,2.345205479452055,365,15,5,4.73,4.87,t,f,90,19080,62
32284142,nashville,District 17,Entire rental unit,entire home/apt,4,0,2,76,2,137,0.37534246575342467,1.1479452054794521,365,20,4.5,4.4,4.45,t,f,18,1368,22
43435358,nashville,District 17,Entire serviced apartment,entire home/apt,4,1,1,103,2,348,0.9534246575342465,1.4273972602739726,1125,169,4.89,4.97,4.79,t,t,144,14832,49
44181938,nashville,District 5,Entire home,entire home/apt,12,4,9,384,3,325,0.8904109589041096,2.723287671232877,1125,86,4.99,4.81,4.96,t,t,114,43776,80
575512333582613275,nashville,District 12,Entire home,entire home/apt,4,2,2,136,30,267,0.7315068493150685,30,120,6,4.83,4.67,4.83,f,f,60,8160,46
688607311212760824,nashville,District 6,Entire guesthouse,entire home/apt,2,1,1,88,1,23,0.06301369863013699,1,1125,196,4.91,4.88,4.8,t,t,255,22440,36
1008688651557147708,nashville,District 5,Entire home,entire home/apt,10,3,5,313,1,154,0.42191780821917807,1.3452054794520547,14,83,4.92,4.88,4.87,t,t,240,75120,52
1339248186143016019,nashville,District 21,Entire home,entire home/apt,4,2,3,145,1,9,0.024657534246575342,1.4219178082191781,365,2,5,5,5,f,t,12,1740,68
1353633331859849521,nashville,District 27,Entire rental unit,entire home/apt,4,2,2,77,31,81,0.2219178082191781,31,1125,2,3,3,4,f,t,124,9548,40
1466262923206266439,nashville,District 19,Entire rental unit,entire home/apt,6,1,3,114,1,244,0.6684931506849315,1,28,4,4.75,5,5,f,t,24,2736,57
24245679,nashville,District 7,Entire home,entire home/apt,4,2,3,117,2,149,0.40821917808219177,2.0684931506849313,1125,244,4.87,4.87,4.81,t,f,138,16146,27
650133796102980973,nashville,District 17,Entire rental unit,entire home/apt,16,6,8,296,1,320,0.8767123287671232,2.2958904109589042,365,11,4.64,4.09,4.36,t,t,12,3552,41
1056678219679017531,nashville,District 17,Entire home,entire home/apt,8,3,4,208,1,191,0.5232876712328767,1.2410958904109588,25,61,4.93,4.9,4.87,t,f,192,39936,46
1091492067713973453,nashville,District 20,Entire home,entire home/apt,10,3,6,135,1,245,0.6712328767123288,2.2739726027397262,365,51,4.75,4.63,4.76,f,f,192,25920,45
1143594641768324493,nashville,District 19,Entire rental unit,entire home/apt,2,0,1,400,1,229,0.6273972602739726,3.1534246575342464,516.3178082191781,18,4.83,4.94,4.78,f,t,60,24000,47
1150230996773121745,nashville,District 17,Entire rental unit,entire home/apt,2,1,1,126,30,122,0.33424657534246577,30,365,3,5,5,5,f,f,120,15120,33
1172512874074892203,nashville,District 15,Entire rental unit,entire home/apt,6,2,5,149,1,164,0.44931506849315067,2.4684931506849317,365,38,4.89,4.79,4.95,null,f,156,23244,42
1505777330991499234,nashville,District 4,Entire home,entire home/apt,3,2,2,103,28,332,0.9095890410958904,28,365,0,null,null,null,f,f,0,0,55
20150138,nashville,District 6,Entire guesthouse,entire home/apt,4,1,2,112,2,247,0.6767123287671233,2.2794520547945205,1125,254,4.96,4.96,4.88,t,t,210,23520,57
21191242,nashville,District 19,Entire loft,entire home/apt,5,1,3,184,1,337,0.9232876712328767,1,1125,385,4.8,4.96,4.76,t,t,255,46920,31
24094071,nashville,District 5,Entire home,entire home/apt,6,3,3,371,1,0,0,1.1424657534246576,1125,507,4.91,4.75,4.9,t,f,228,84588,59
566079944698863030,nashville,District 14,Entire home,entire home/apt,5,2,2,95,30,169,0.46301369863013697,30,1125,4,5,5,5,t,f,180,17100,23
803699110387545248,nashville,District 7,Entire home,entire home/apt,4,2,3,122,3,243,0.6657534246575343,3.1452054794520548,1125,74,4.99,4.95,4.92,t,f,252,30744,56
886369975315237080,nashville,District 19,Entire condo,entire home/apt,5,2,2,141,2,48,0.13150684931506848,3.706849315068493,730,7,5,5,5,t,f,6,846,55
1052124489841818202,nashville,District 5,Entire home,entire home/apt,12,4,9,228,1,255,0.6986301369863014,1.5835616438356164,365,98,4.95,4.68,4.85,t,t,255,58140,59
1107605818669710648,nashville,District 31,Entire home,entire home/apt,8,3,4,166,30,364,0.9972602739726028,30,365,6,5,5,5,t,t,255,42330,28
1199515572148369613,nashville,District 19,Entire rental unit,entire home/apt,6,1,4,123,1,257,0.7041095890410959,1.8246575342465754,30,51,4.88,4.94,4.84,t,t,252,30996,62
1283496938829963020,nashville,District 19,Room in hotel,private room,4,1,2,320,1,160,0.4383561643835616,25.7013698630137,365,1,5,5,5,t,t,6,1920,24
1293553408964174246,nashville,District 19,Entire rental unit,entire home/apt,6,1,3,94,1,156,0.4273972602739726,1.736986301369863,1125,29,4.86,4.76,4.83,t,t,174,16356,51
23074190,nashville,District 24,Entire home,entire home/apt,4,2,2,189,1,324,0.8876712328767123,1.284931506849315,1125,100,5,4.99,4.94,t,f,180,34020,54
23646000,nashville,District 17,Entire townhouse,entire home/apt,10,3,5,322,1,288,0.7890410958904109,1.189041095890411,1125,88,4.95,4.85,4.92,t,t,48,15456,67
43450336,nashville,District 21,Entire home,entire home/apt,8,3,4,165,2,164,0.44931506849315067,3.282191780821918,1125,167,4.78,4.11,4.69,null,f,246,40590,47
590045319275143627,nashville,District 18,Entire condo,entire home/apt,6,2,3,233,2,241,0.6602739726027397,2.4273972602739726,1125,94,4.95,4.89,4.9,t,t,138,32154,49
694212528485944088,nashville,District 19,Entire home,entire home/apt,6,1,4,185,2,298,0.8164383561643835,2,365,161,4.96,4.87,4.91,t,f,255,47175,42
1105062660849703261,nashville,District 19,Entire home,entire home/apt,8,3,5,307,2,319,0.873972602739726,2,365,87,4.99,4.98,4.94,null,t,255,78285,62
1329029378470326839,nashville,District 24,Entire home,entire home/apt,12,4,7,406,1,319,0.873972602739726,1.6493150684931508,127.91232876712328,11,5,4.73,4.91,f,f,66,26796,54
1340934215903377888,nashville,District 15,Entire guest suite,entire home/apt,4,2,2,82,2,89,0.24383561643835616,1.7698630136986302,365,20,4.95,5,5,f,f,120,9840,48
28458232,nashville,District 16,Entire home,entire home/apt,5,3,3,373,30,120,0.3287671232876712,30,1125,5,5,5,5,t,f,120,44760,50
1391361174237569422,nashville,District 19,Entire rental unit,entire home/apt,6,2,3,176,1,238,0.6520547945205479,1.2794520547945205,365,16,4.81,4.75,4.88,t,t,96,16896,39
1399418378652606712,nashville,District 17,Entire home,entire home/apt,11,4,7,191,1,347,0.9506849315068493,2.213698630136986,1125,6,5,5,5,t,t,36,6876,60
1498434355936866517,nashville,District 17,Entire home,entire home/apt,12,4,10,213,2,353,0.9671232876712329,3.164383561643836,365,0,null,null,null,f,t,0,0,50
1021065797519433904,nashville,District 21,Entire home,entire home/apt,8,3,5,219,2,156,0.4273972602739726,2.786301369863014,1125,79,4.97,4.75,4.87,f,f,255,55845,72
1318897929946077472,nashville,District 2,Entire home,entire home/apt,12,4,9,425,2,329,0.9013698630136986,2.276712328767123,1125,34,5,4.85,5,t,f,204,86700,73
1505624568592316143,nashville,District 19,Entire rental unit,entire home/apt,4,null,2,68,2,321,0.8794520547945206,2.1726027397260275,365,0,null,null,null,f,t,0,0,41
6424881,nashville,District 7,Private room in home,private room,2,1,1,90,1,353,0.9671232876712329,1,1125,204,4.98,4.94,4.95,t,t,24,2160,9
1135753826639293852,nashville,District 19,Entire rental unit,entire home/apt,2,1,1,102,1,349,0.9561643835616438,2.1726027397260275,365,16,4.69,4.81,4.81,t,t,54,5508,39
2699594,nashville,District 19,Entire condo,entire home/apt,4,1,2,184,2,313,0.8575342465753425,3.115068493150685,365,274,4.95,4.99,4.85,t,f,186,34224,44
4438136,nashville,District 24,Entire rental unit,entire home/apt,6,2,3,274,3,13,0.03561643835616438,2.712328767123288,1125,211,4.99,4.98,4.86,f,f,42,11508,59
43861823,nashville,District 33,Entire cottage,entire home/apt,6,4,5,177,30,128,0.3506849315068493,30,1125,2,5,5,5,f,f,0,0,44
968073385945143548,nashville,District 18,Entire guesthouse,entire home/apt,4,1,2,109,2,276,0.7561643835616438,2.6054794520547944,1125,80,5,4.99,4.93,f,f,198,21582,54
1237239481995131707,nashville,District 21,Private room in home,private room,2,1,1,33,1,64,0.17534246575342466,1,365,0,null,null,null,t,f,0,0,56
1354449765000955171,nashville,District 7,Entire home,entire home/apt,2,1,1,114,1,295,0.8082191780821918,1,60,30,5,4.97,5,t,f,180,20520,44
1439238205189338833,nashville,District 21,Entire home,entire home/apt,6,3,4,270,30,250,0.684931506849315,30,365,10,4.7,4.1,4.6,f,t,255,68850,47
1440618230326061243,nashville,District 19,Entire condo,entire home/apt,4,1,2,105,1,299,0.8191780821917808,2.610958904109589,365,10,4.9,4.78,4.78,t,t,60,6300,48
1490629729659865821,nashville,District 17,Entire rental unit,entire home/apt,3,1,2,56,29,138,0.3780821917808219,29,89,0,null,null,null,t,t,0,0,47
2083878,nashville,District 19,Entire guest suite,entire home/apt,5,2,2,106,1,264,0.7232876712328767,1.284931506849315,1125,738,4.83,4.74,4.84,null,f,255,27030,33
21296745,nashville,District 25,Entire guesthouse,entire home/apt,4,1,2,140,4,154,0.42191780821917807,4,90,116,4.97,4.99,4.91,t,f,104,14560,49
30658935,nashville,District 17,Entire home,entire home/apt,10,3,6,135,2,343,0.9397260273972603,3.117808219178082,356,211,4.98,4.87,4.91,t,f,162,21870,48
52506018,nashville,District 16,Entire home,entire home/apt,4,1,2,115,1,255,0.6986301369863014,1.284931506849315,365,174,4.88,4.56,4.88,null,t,255,29325,60
1089345411533442312,nashville,District 17,Entire home,entire home/apt,12,4,7,286,1,312,0.8547945205479452,2.356164383561644,1125,99,4.99,4.93,4.92,t,t,255,72930,60
1190480706538312158,nashville,District 2,Entire townhouse,entire home/apt,12,4,6,360,2,242,0.663013698630137,2,21,34,4.85,4.56,4.85,t,f,156,56160,42
1422584124280396148,nashville,District 2,Entire home,entire home/apt,6,2,3,119,1,318,0.8712328767123287,2.2904109589041095,365,8,4.88,4.38,4.88,t,t,48,5712,47
431258,nashville,District 19,Entire home,entire home/apt,4,2,2,216,2,314,0.8602739726027397,2.43013698630137,1125,549,4.89,4.48,4.87,t,f,90,19440,62
20054707,nashville,District 6,Entire home,entire home/apt,8,2,3,193,2,264,0.7232876712328767,2,1125,125,4.85,4.77,4.74,t,t,42,8106,33
671761745389896543,nashville,District 20,Entire townhouse,entire home/apt,16,6,12,288,2,251,0.6876712328767123,2.117808219178082,365,6,4.67,4.5,4.83,t,f,24,6912,32
684178203144141156,nashville,District 5,Entire townhouse,entire home/apt,10,3,4,145,1,233,0.6383561643835617,1.284931506849315,1125,83,4.89,4.65,4.89,t,t,210,30450,52
1179030127948564589,nashville,District 17,Entire home,entire home/apt,12,4,6,400,1,264,0.7232876712328767,2.3863013698630136,365,13,4.31,3.85,4.15,f,t,66,26400,72
1359402003955010702,nashville,District 21,Entire home,entire home/apt,15,4,9,332,1,137,0.37534246575342467,2.83013698630137,1125,8,4.25,3.88,4.38,f,t,48,15936,58
796328181355400392,nashville,District 2,Private room in townhouse,private room,1,1,2,48,31,179,0.4904109589041096,31,365,5,5,5,5,f,f,124,5952,55
1257941409344025697,nashville,District 5,Entire condo,entire home/apt,10,3,5,120,2,25,0.0684931506849315,2.408219178082192,45,19,4.84,4.89,4.78,f,t,114,13680,31
29480719,nashville,District 19,Entire rental unit,entire home/apt,4,2,2,117,2,144,0.39452054794520547,2,1125,177,4.82,4.77,4.83,t,f,138,16146,53
32312615,nashville,District 17,Entire rental unit,entire home/apt,4,0,0,76,2,124,0.33972602739726027,1.1479452054794521,365,124,4.8,4.73,4.76,t,f,255,19380,23
39034225,nashville,District 17,Entire home,entire home/apt,10,3,8,182,2,336,0.9205479452054794,2.778082191780822,1125,215,4.95,4.92,4.93,t,f,156,28392,34
52730713,nashville,District 7,Entire guest suite,entire home/apt,2,1,1,127,2,67,0.18356164383561643,2,1125,151,4.97,4.91,4.92,t,f,180,22860,60
674612687669989407,nashville,District 18,Entire home,entire home/apt,12,4,7,251,2,339,0.9287671232876712,1.5698630136986302,1125,70,4.86,4.99,4.79,null,f,132,33132,67
769727367095376357,nashville,District 6,Entire home,entire home/apt,4,1,2,132,1,299,0.8191780821917808,1,1125,232,4.97,4.89,4.91,null,t,255,33660,46
850179137902544665,nashville,District 19,Entire rental unit,entire home/apt,4,1,1,148,1,258,0.7068493150684931,1,1125,205,4.82,4.82,4.75,t,f,255,37740,54
1363941100937793974,nashville,District 17,Entire condo,entire home/apt,4,1,2,248,1,302,0.8273972602739726,1,365,2,5,5,4.5,t,t,12,2976,43
16613520,nashville,District 6,Entire rental unit,entire home/apt,3,1,3,64,1,182,0.4986301369863014,1.5698630136986302,1125,340,4.72,4.81,4.71,t,f,228,14592,49
40140223,nashville,District 3,Private room in guest suite,private room,3,1,1,220,2,231,0.6328767123287671,2,1125,116,5,4.99,5,f,f,48,10560,50
43345609,nashville,District 5,Entire home,entire home/apt,8,2,4,240,2,80,0.2191780821917808,2,29,161,4.88,4.71,4.85,t,f,156,37440,44
44672180,nashville,District 19,Entire home,entire home/apt,12,4,9,269,1,262,0.7178082191780822,1,1125,123,4.97,4.71,4.85,t,f,255,68595,58
756022165345239374,nashville,District 15,Entire rental unit,entire home/apt,6,2,3,143,2,353,0.9671232876712329,2,365,1,5,5,5,f,f,0,0,31
1450201973281913798,nashville,District 6,Entire rental unit,entire home/apt,4,2,2,169,1,249,0.6821917808219178,1.2684931506849315,735.6164383561644,5,5,4.6,4.6,t,t,30,5070,34
32284340,nashville,District 17,Entire rental unit,entire home/apt,4,0,2,76,2,130,0.3561643835616438,1.1479452054794521,365,45,4.6,4.58,4.6,t,f,42,3192,23
556337653530806747,nashville,District 7,Entire loft,entire home/apt,3,1,2,130,3,20,0.0547945205479452,2.5616438356164384,30,102,4.96,4.95,4.88,t,f,96,12480,51
792956172139634710,nashville,District 19,Entire condo,entire home/apt,6,1,5,121,1,74,0.20273972602739726,1.284931506849315,365,180,4.91,4.96,4.87,t,f,255,30855,54
928082042087482536,nashville,District 21,Entire home,entire home/apt,6,3,3,136,30,298,0.8164383561643835,30,365,7,5,5,5,t,f,60,8160,75
1074206129109420429,nashville,District 5,Entire townhouse,entire home/apt,10,3,9,170,2,345,0.9452054794520548,2.1534246575342464,1125,11,4.73,4.64,4.73,t,t,12,2040,74
1330477162608306359,nashville,District 19,Entire rental unit,entire home/apt,6,2,3,309,2,276,0.7561643835616438,2,1125,47,4.98,4.94,4.89,t,t,255,78795,73
1385099827880649738,nashville,District 19,Entire rental unit,entire home/apt,3,1,1,187,2,165,0.4520547945205479,1.9972602739726026,365,3,5,4.67,4.67,f,f,18,3366,20
1495909001625600085,nashville,District 17,Entire rental unit,entire home/apt,6,2,2,90,1,358,0.9808219178082191,1.284931506849315,365,0,null,null,null,f,f,0,0,38
6700201,nashville,District 13,Entire guesthouse,entire home/apt,2,0,1,67,30,82,0.22465753424657534,30,1125,60,4.82,4.75,4.76,t,f,0,0,38
631828424812033196,nashville,District 6,Entire home,entire home/apt,9,4,5,186,2,53,0.14520547945205478,2,1125,71,4.94,4.9,4.85,t,f,240,44640,77
1368849009700886691,nashville,District 19,Entire condo,entire home/apt,8,2,4,221,1,307,0.8410958904109589,1.5643835616438355,365,39,4.97,4.64,4.87,t,t,234,51714,61
27047473,nashville,District 21,Entire home,entire home/apt,8,3,5,169,2,169,0.46301369863013697,2.3972602739726026,1125,182,4.94,4.5,4.87,t,f,252,42588,77
28365055,nashville,District 21,Entire home,entire home/apt,10,3,5,140,2,252,0.6904109589041096,24.764383561643836,365,141,4.65,4.28,4.67,t,t,36,5040,50
48157076,nashville,District 19,Entire rental unit,entire home/apt,1,1,0,87,1,151,0.4136986301369863,1.9534246575342467,365,222,4.84,4.97,4.81,null,f,222,19314,27
608598477202259839,nashville,District 11,Entire bungalow,entire home/apt,6,3,4,80,2,97,0.26575342465753427,2,30,58,4.95,4.84,4.95,t,f,255,20400,54
797148074159970987,nashville,District 5,Entire home,entire home/apt,5,2,3,108,1,105,0.2876712328767123,1.7205479452054795,1125,227,4.96,4.89,4.92,f,t,255,27540,68
1078422875120073352,nashville,District 17,Entire rental unit,entire home/apt,8,2,0,129,2,255,0.6986301369863014,2,365,24,5,4.83,4.91,t,f,72,9288,47
1219271646234591230,nashville,District 19,Entire rental unit,entire home/apt,4,0,1,118,1,255,0.6986301369863014,1,365,49,4.86,4.9,4.78,t,t,252,29736,39
1252911199122410582,nashville,District 16,Entire home,entire home/apt,12,4,7,267,2,246,0.673972602739726,2.1315068493150684,365,21,4.95,4.48,4.95,t,t,126,33642,43
1326974292296804620,nashville,District 19,Entire home,entire home/apt,10,3,5,243,1,34,0.09315068493150686,1,365,23,4.96,4.96,4.83,t,f,138,33534,45
1437742234640802966,nashville,District 27,Entire rental unit,entire home/apt,4,2,2,57,31,187,0.5123287671232877,31,1125,0,null,null,null,f,t,0,0,29
1488592710926000066,nashville,District 19,Entire rental unit,entire home/apt,6,1,6,121,2,298,0.8164383561643835,3.4273972602739726,365,8,5,4.88,5,null,f,48,5808,75
22142890,nashville,District 12,Entire home,entire home/apt,12,4,10,175,2,238,0.6520547945205479,2.115068493150685,365,264,4.67,4.86,4.66,t,f,192,33600,35
45015102,nashville,District 20,Entire townhouse,entire home/apt,10,3,8,108,2,257,0.7041095890410959,2.1342465753424658,365,113,4.65,4.54,4.65,t,t,102,11016,45
685303839668013059,nashville,District 15,Entire condo,entire home/apt,6,2,3,173,2,316,0.8657534246575342,2.347945205479452,365,16,4.94,5,4.94,t,f,90,15570,58
689441688793190754,nashville,District 9,Entire guesthouse,entire home/apt,6,2,3,167,1,361,0.989041095890411,1.3205479452054794,116.1041095890411,29,4.93,4.83,4.79,f,t,18,3006,39
718360358194989374,nashville,District 13,Entire home,entire home/apt,5,2,2,110,2,6,0.01643835616438356,25.624657534246577,1125,90,4.97,4.67,4.84,t,f,108,11880,56
1063086238930632365,nashville,District 21,Entire home,entire home/apt,6,3,2,376,2,60,0.1643835616438356,2,365,31,5,4.84,4.94,t,f,150,56400,61
36523604,nashville,District 19,Entire rental unit,entire home/apt,6,2,3,135,1,139,0.38082191780821917,1,14,580,4.99,4.97,4.91,null,t,255,34425,62
687215887081269359,nashville,District 8,Entire home,entire home/apt,6,3,3,226,2,160,0.4383561643835616,2,28,80,5,4.79,4.89,t,f,126,28476,69
1234852763076081606,nashville,District 19,Entire rental unit,entire home/apt,2,1,1,148,2,273,0.7479452054794521,2,365,49,4.98,4.96,4.98,t,f,255,37740,62
1253595813051713488,nashville,District 4,Entire home,entire home/apt,7,4,4,200,30,335,0.9178082191780822,30,365,2,5,5,5,f,f,120,24000,58
1445894095542401053,nashville,District 19,Entire home,entire home/apt,9,4,5,287,1,67,0.18356164383561643,1.3123287671232877,365,9,4.89,5,4.78,null,t,54,15498,55
28509493,nashville,District 13,Entire home,entire home/apt,10,3,6,118,4,61,0.16712328767123288,4,1125,221,4.6,4.8,4.63,f,f,176,20768,63
40423641,nashville,District 19,Entire condo,entire home/apt,6,2,3,172,3,340,0.9315068493150684,1.8602739726027397,28,161,4.73,4.52,4.66,t,t,114,19608,33
48132326,nashville,District 20,Entire townhouse,entire home/apt,12,4,9,113,2,249,0.6821917808219178,2.117808219178082,365,77,4.7,4.73,4.75,t,f,102,11526,44
675157878765516286,nashville,District 13,Entire condo,entire home/apt,4,2,2,105,3,325,0.8904109589041096,2.9972602739726026,365,13,4.77,4.62,4.62,t,f,30,3150,25
850768438307292614,nashville,District 8,Entire home,entire home/apt,10,4,5,393,2,145,0.3972602739726027,2,1125,52,4.98,4.96,4.88,t,t,198,77814,83
854342418431237543,nashville,District 13,Entire townhouse,entire home/apt,6,2,4,120,2,141,0.3863013698630137,2.282191780821918,365,58,4.97,4.84,4.91,t,t,255,30600,56
934140386912459010,nashville,District 17,Entire home,entire home/apt,12,4,10,260,2,249,0.6821917808219178,2.73972602739726,1125,26,4.96,4.84,4.92,null,f,96,24960,62
965353400248263696,nashville,District 9,Entire home,entire home/apt,8,4,4,141,30,289,0.7917808219178082,30,1125,4,5,4.75,5,t,f,120,16920,66
1379822238099392456,nashville,District 17,Entire condo,entire home/apt,6,2,3,348,1,309,0.8465753424657534,1,365,2,5,5,5,t,t,12,4176,43
1462335794733737486,nashville,District 5,Entire home,entire home/apt,12,4,7,238,1,158,0.4328767123287671,2.8547945205479452,427.4657534246575,1,5,4,5,t,f,6,1428,49
881757406968914141,nashville,District 14,Entire home,entire home/apt,4,2,2,71,30,327,0.8958904109589041,30,365,0,null,null,null,null,f,0,0,19
919745034203748181,nashville,District 19,Entire rental unit,entire home/apt,8,2,4,275,1,239,0.6547945205479452,1.2821917808219179,365,134,4.98,4.98,4.92,t,f,255,70125,67
928927479593652907,nashville,District 19,Entire condo,entire home/apt,6,2,3,318,2,296,0.810958904109589,2.0273972602739727,185,84,4.89,4.9,4.8,t,t,186,59148,57
1237585457379773722,nashville,District 5,Entire condo,entire home/apt,6,2,3,223,2,257,0.7041095890410959,2.0712328767123287,1125,40,5,4.85,5,t,t,234,52182,49
1318532701395383391,nashville,District 14,Entire rental unit,entire home/apt,2,1,1,56,30,335,0.9178082191780822,30,100,1,5,5,5,t,f,60,3360,13
16982090,nashville,District 19,Entire loft,entire home/apt,5,1,3,173,1,332,0.9095890410958904,1,1125,476,4.76,4.99,4.66,t,t,204,35292,32
18548210,nashville,District 6,Entire rental unit,entire home/apt,4,0,2,64,1,150,0.410958904109589,1.8547945205479452,1125,391,4.85,4.82,4.82,f,f,198,12672,32
32268160,nashville,District 19,Entire rental unit,entire home/apt,3,0,1,101,1,139,0.38082191780821917,1.4438356164383561,365,217,4.75,4.93,4.71,t,t,162,16362,40
38904250,nashville,District 19,Entire rental unit,entire home/apt,4,1,1,171,2,161,0.4410958904109589,1.4438356164383561,365,250,4.84,4.96,4.78,t,f,120,20520,31
44390779,nashville,District 5,Entire home,entire home/apt,6,1,2,114,2,337,0.9232876712328767,2.213698630136986,1125,77,4.87,4.87,4.71,t,t,42,4788,49
674736390816097045,nashville,District 19,Entire condo,entire home/apt,4,1,2,164,1,79,0.21643835616438356,2.2,1125,253,4.98,4.93,4.91,t,t,255,41820,73
