listing_id,city,neighborhood,room_type,price,median_neighborhood_price,price_gap_pct,occupancy_rate,occupancy_rank_percentile,amenity_score,review_rank_percentile,competitive_score,peak_month,peak_occupancy_rate
1090135138140865658,austin,78735,entire home/apt,70,83,-15.66,0.8222,82.91,87.32,49.89,70.58,6,0.6638
899242050573007932,austin,78702,entire home/apt,106,140,-24.29,0.1778,23.59,47.42,51.2,51.66,8,0.4783
1456755840054515564,austin,78701,entire home/apt,148,197,-24.87,0.9556,96.22,45.92,54.26,66.75,8,0.3655
1502381309599420857,austin,78701,entire home/apt,200,197,1.52,0.4111,53.91,54.08,0,38.85,8,0.3655
46864527,austin,78702,entire home/apt,227,140,62.14,0.4222,50.61,38.14,29.05,26.92,8,0.4783
1457103319671155641,austin,78734,entire home/apt,119,182,-34.62,0.5667,65.73,17.35,0,42.87,8,0.3991
1284752073079585374,austin,78701,entire home/apt,283,197,43.65,0.8222,87.04,34.69,0,27.99,8,0.3655
38802306,austin,78744,private room,33,46,-28.26,0.2333,27.54,45.88,96.04,64.47,8,0.5379
50623833,austin,78702,entire home/apt,120,140,-14.29,0.7333,77.72,61.86,76.19,69.34,8,0.4783
793611557583559548,austin,78702,entire home/apt,69,140,-50.71,0.8222,84.95,20.62,68.86,69.36,8,0.4783
1379003684919887184,austin,78703,entire home/apt,63,145,-56.55,0.4778,56.49,68.48,51.41,71.27,8,0.389
78884,austin,78704,entire home/apt,103,134,-23.13,0.5556,62.47,39.05,89.81,66.65,8,0.4357
1441379754452847486,austin,78701,private room,261,179,45.81,0.6,70.59,41.84,0,25.84,8,0.3655
977770318014945154,austin,78704,entire home/apt,76,134,-43.28,0.5667,63.46,22.86,0,46.39,8,0.4357
22805603,austin,78704,entire home/apt,115,134,-14.18,0.9556,95.72,23.81,83.8,65.3,8,0.4357
761583668741389597,austin,78725,entire home/apt,152,144,5.56,0.2111,25.17,76.83,77.83,57.03,8,0.5903
1284752073079585374,austin,78701,entire home/apt,283,197,43.65,0.7111,79.18,34.69,0,26.41,8,0.3655
858637867168746631,austin,78757,entire home/apt,124,115,7.83,0.0222,3.05,64.52,89.46,51.76,8,0.4019
1291296664921974255,austin,78752,entire home/apt,140,99,41.41,0.6444,68.17,63.1,58.97,46.73,8,0.5248
461404,austin,78756,entire home/apt,112,112,0,0.6111,68.73,68.92,74.39,64.57,8,0.3765
1284017961958369153,austin,78701,private room,110,179,-38.55,0,0,32.65,0,34.73,8,0.3655
1294969521362782302,austin,78759,entire home/apt,241,110,119.09,0.6889,74.38,48.91,64.31,43.18,12,0.4153
830695233106768907,austin,78741,entire home/apt,82,105,-21.9,0.7111,75.64,51.61,78.06,69.12,8,0.4397
1077014282388377788,austin,78703,entire home/apt,348,145,140,0.4111,50.11,48.91,28.97,29.49,8,0.389
1171167020923872137,austin,78704,entire home/apt,93,134,-30.6,0.3222,40.03,43.81,8.93,45.37,8,0.4357
343889,austin,78702,entire home/apt,52,140,-62.86,0.8222,84.95,34.02,44.55,66.63,8,0.4783
671542965331525254,austin,78704,entire home/apt,394,134,194.03,0.3778,45.79,46.67,50.26,33.39,8,0.4357
20801999,austin,78701,entire home/apt,134,197,-31.98,0.1111,17.35,53.06,98.64,65.99,8,0.3655
1266803324436983919,austin,78734,entire home/apt,255,182,40.11,0.0222,3.12,54.08,36.4,26.21,8,0.3991
638904542538427260,austin,78702,entire home/apt,106,140,-24.29,0.6889,74.06,46.39,73.23,67,8,0.4783
17566215,austin,78757,private room,106,50,112,0.5444,60.87,42.65,21.37,28.18,8,0.4019
42195743,austin,78744,entire home/apt,149,127,17.32,0.6444,68.05,32.14,52.71,44.63,8,0.5379
1508036137124206290,austin,78744,entire home/apt,225,127,77.17,0.0667,8.24,55.95,0,15.64,8,0.5379
1131395862436054889,austin,78703,entire home/apt,95,145,-34.48,0.8222,85.82,54.35,39.94,66.08,8,0.389
50358838,austin,78704,entire home/apt,238,134,77.61,0.0556,7.41,40,86.3,33.06,8,0.4357
839825958820293878,austin,78741,private room,42,46,-8.7,0.1556,21.5,53.57,85.82,56.76,8,0.4397
1436916503142644233,austin,78744,private room,69,46,50,0.8556,86.77,63.53,12.33,36.32,8,0.5379
1069591313246074302,austin,78734,entire home/apt,220,182,20.88,0.4889,58.58,59.18,12.94,38.48,8,0.3991
983063795887170320,austin,78704,entire home/apt,127,134,-5.22,0.9111,92.24,61.9,64.77,66.68,8,0.4357
971320758133542972,austin,78745,private room,77,58,32.76,0.4444,50.95,40,29.76,32.8,8,0.4658
46857102,austin,78758,entire home/apt,83,116,-28.45,0.3333,41.5,22.12,87.29,59.19,8,0.409
42390679,austin,78722,entire home/apt,73,131,-44.27,0.5444,59.55,38.96,93.05,73.2,8,0.5462
1498989334515668831,austin,78724,entire home/apt,281,135,108.15,0.7111,74.31,75.79,0,33.81,8,0.4319
1368458440880954913,austin,78741,entire home/apt,133,105,26.67,0.0222,3.13,40.86,49.43,30.2,8,0.4397
557229487619453099,austin,78702,entire home/apt,115,140,-17.86,0.0222,2.8,32.99,21.43,34.52,8,0.4783
716067339330031421,austin,78751,entire home/apt,203,96,111.46,0.7111,76.3,85.92,67.02,53.49,12,0.3428
1505881081202027585,austin,78701,private room,390,179,117.88,0.7778,83.93,38.78,0,26.48,8,0.3655
13185632,austin,78704,entire home/apt,140,134,4.48,0.8778,89.59,56.19,84.03,66.63,8,0.4357
1313093768862268280,austin,78757,entire home/apt,165,115,43.48,0.5333,59.88,52.69,0,27.1,8,0.4019
1305859865915531793,austin,78704,entire home/apt,281,134,109.7,0.4,48,38.1,29.02,26.38,8,0.4357
938674227827593746,austin,78701,entire home/apt,126,197,-36.04,0.6333,73.22,59.18,56.72,69.43,8,0.3655
1364551576447915079,austin,78702,entire home/apt,114,140,-18.57,0.3222,40.43,53.61,33.16,50.35,8,0.4783
1391527201443898210,austin,78745,entire home/apt,125,129,-3.1,0.2111,26.42,48.04,40.24,43.28,8,0.4658
797096274810305865,austin,78701,entire home/apt,141,197,-28.43,0.0778,12.26,34.69,39.4,44.5,8,0.3655
17046910,austin,78751,entire home/apt,201,96,109.38,0.6222,68.91,71.83,40.86,41.95,12,0.3428
1401481341113764941,austin,78701,private room,155,179,-13.41,0.1889,28.42,40.82,0,34.91,8,0.3655
1437046424077955746,austin,78701,entire home/apt,300,197,52.28,0.5,62.41,48.98,0,24.73,8,0.3655
47156486,austin,78721,entire home/apt,68,129,-47.29,0.1,14.67,63.04,93.17,71.17,8,0.4176
1270272959428996631,austin,78702,entire home/apt,136,140,-2.86,0.7222,76.81,46.39,58.09,57.34,8,0.4783
973861068087887577,austin,78723,entire home/apt,266,122,118.03,0.1111,14.23,20.24,49.78,20.35,8,0.4976
1168162090256852555,austin,78734,entire home/apt,107,182,-41.21,0.0778,11.24,22.45,6.6,36.87,8,0.3991
582334231671073870,austin,78757,entire home/apt,143,115,24.35,0.1778,23.53,64.52,93.87,52,8,0.4019
1437046424077955746,austin,78701,entire home/apt,300,197,52.28,0.8556,89.35,48.98,0,30.12,8,0.3655
842664200760564648,austin,78727,entire home/apt,80,111,-27.93,0.1333,17.32,47.27,89.42,61.02,8,0.4455
1050701125488034485,austin,78704,entire home/apt,152,134,13.43,0.2667,33.96,52.38,38.53,40.49,8,0.4357
27506626,austin,78723,entire home/apt,130,122,6.56,0.8111,83.87,77.38,60.1,64.18,8,0.4976
5476443,austin,78703,private room,81,65,24.62,0.8889,90.94,65.63,97.33,66.54,8,0.389
1265330668245083335,austin,78725,entire home/apt,153,144,6.25,0.7667,78.51,50,3.09,42.1,8,0.5903
764381859667559489,austin,78750,entire home/apt,249,109,128.44,0.5222,60.09,66.67,60.44,43.79,8,0.3336
844957090802617383,austin,78703,entire home/apt,193,145,33.1,0.0111,1.41,68.48,0,22.47,8,0.389
23394896,austin,78704,entire home/apt,258,134,92.54,0.6778,73.11,67.62,58.41,46.13,8,0.4357
1343104477373783111,austin,78758,entire home/apt,114,116,-1.72,0.3,37.99,45.19,0,34.41,8,0.409
583823273939691037,austin,78701,entire home/apt,108,197,-45.18,0.3222,44.58,69.39,94.19,78.36,8,0.3655
22451703,austin,78747,private room,28,43,-34.88,0.1889,24.2,57.97,76.65,63.96,8,0.3956
910361024189460104,austin,78702,entire home/apt,92,140,-34.29,0.8556,87.63,45.36,69.81,71.6,8,0.4783
1363993249710016814,austin,78702,private room,45,63,-28.57,0.1889,24.99,32.29,18.93,41.38,8,0.4783
1077690274054941802,austin,78724,private room,59,49,20.41,0.5,55.33,88.14,20.01,46.98,8,0.4319
1088687068286826708,austin,78722,entire home/apt,317,131,141.98,0.3222,36.84,88.31,21.97,34.94,8,0.5462
988980531391366348,austin,78701,entire home/apt,301,197,52.79,0.3,42.1,63.27,0,24.24,8,0.3655
1219558524003202334,austin,78701,entire home/apt,195,197,-1.02,0.0111,1.48,47.96,66.38,44.19,8,0.3655
602141272234849893,austin,78745,entire home/apt,108,129,-16.28,0.2222,27.69,47.06,47.55,49.07,8,0.4658
964810506500269958,austin,78704,entire home/apt,92,134,-31.34,0.4889,56.44,59.05,56.87,64.67,8,0.4357
1471888500670118095,austin,78758,private room,66,41,60.98,0.9889,98.25,22.73,0,25.33,8,0.409
1231579424621902591,austin,78701,entire home/apt,209,197,6.09,0.1556,23.88,9.18,0,20.24,8,0.3655
794001257218479744,austin,78737,entire home/apt,133,158,-15.82,0.7667,81.95,37.18,15.78,49.38,8,0.3223
825940,austin,78704,private room,60,90,-33.33,0.4556,53.33,74.24,65.81,70.68,8,0.4357
1481437836015458242,austin,78728,entire home/apt,119,127,-6.3,0.2444,31.4,45.98,20,39.66,8,0.4321
50508306,austin,78731,entire home/apt,101,140,-27.86,0.9778,97.56,38.96,14.24,56.17,8,0.3741
1313075251274059280,austin,78721,entire home/apt,212,129,64.34,0.0444,6.51,70.65,62.69,34.64,8,0.4176
1429988135584382543,austin,78705,entire home/apt,95,95,0,0.1333,18.17,73.08,0,36.9,8,0.3824
39085203,austin,78744,private room,76,46,65.22,0.3,34.72,54.12,35.51,29.35,8,0.5379
949305294902606277,austin,78741,entire home/apt,99,105,-5.71,0.0889,12.67,33.33,31.65,35.5,8,0.4397
1502211165337238489,austin,78741,entire home/apt,230,105,119.05,0.3444,42.95,55.91,0,22.57,8,0.4397
53545941,austin,78748,entire home/apt,139,139,0,0.8111,84.09,66.67,71.4,66.34,8,0.4265
51035891,austin,78704,entire home/apt,369,134,175.37,0.0556,7.41,57.14,44.01,26.77,8,0.4357
1470430181366528854,austin,78701,entire home/apt,122,197,-38.07,0.2222,32.71,42.86,28.99,50.93,8,0.3655
700110942578114381,austin,78727,entire home/apt,252,111,127.03,0.6556,69.69,60,6.09,30.46,8,0.4455
554518946592049995,austin,78702,entire home/apt,224,140,60,0.0556,7.42,64.95,72.45,35.83,8,0.4783
786194636674358868,austin,78754,entire home/apt,225,158,42.41,0.6,65.31,72.09,87.44,55.22,8,0.4357
1100186402230646863,austin,78746,entire home/apt,185,223,-17.04,0.0556,7.17,55.68,36.86,44.68,8,0.5027
1031604486004704917,austin,78748,entire home/apt,82,139,-41.01,0.6556,71.03,46.91,40.52,63.37,8,0.4265
1331544240553650845,austin,78702,entire home/apt,260,140,85.71,0.2667,34.28,64.95,23.74,29.03,8,0.4783
581311848630035943,austin,78753,entire home/apt,75,97,-22.68,0.8,83.39,50,17.44,55.34,8,0.4162
4425082,austin,78753,entire home/apt,150,97,54.64,0.5667,63.93,32.61,0,20.94,8,0.4162
17907547,austin,78704,entire home/apt,73,134,-45.52,0.9333,93.98,20.95,92.38,75.79,8,0.4357
1029875346059959190,austin,78745,entire home/apt,107,129,-17.05,0.6222,67.17,47.06,56.41,59.42,8,0.4658
797159986818826882,austin,78701,entire home/apt,141,197,-28.43,0.8556,89.35,29.59,39.4,58.65,8,0.3655
1280541086670721643,austin,78752,entire home/apt,92,99,-7.07,0.0111,1.18,21.43,71.67,40.63,8,0.5248
1472699362062313688,austin,78753,entire home/apt,57,97,-41.24,0.3889,47.97,18.48,8.51,43.71,8,0.4162
5476443,austin,78703,private room,81,65,24.62,0.8444,87.55,65.63,97.33,65.87,8,0.389
31825683,austin,78745,entire home/apt,166,129,28.68,0.7556,78.7,39.22,55.49,45.81,8,0.4658
14068188,austin,78723,private room,65,56,16.07,0.2444,30.3,30.99,44.34,35.07,8,0.4976
54054710,austin,78737,entire home/apt,90,158,-43.04,0.6556,73.68,76.92,75.54,80.76,8,0.3223
659340735689050722,austin,78758,entire home/apt,99,116,-14.66,0.5889,65.27,53.85,67.17,62.7,8,0.409
908295575738488572,austin,78744,private room,41,46,-10.87,0.4,44.95,14.12,0,30.78,8,0.5379
604990436506907334,austin,78727,entire home/apt,144,111,29.73,0.1556,19.96,73.64,82.68,49.15,8,0.4455
830212417586995595,austin,78751,entire home/apt,129,96,34.38,0.4333,52.19,77.46,54,47.99,12,0.3428
1389486742405462908,austin,78758,entire home/apt,89,116,-23.28,0.4111,49.15,47.12,27.18,50.39,8,0.409
582334231671073870,austin,78757,entire home/apt,143,115,24.35,0.1333,17.91,64.52,93.87,50.87,8,0.4019
42820658,austin,78723,private room,62,56,10.71,0.9222,92.94,46.48,75.21,60.8,8,0.4976
1247150629847030191,austin,78757,entire home/apt,138,115,20,0.7778,81.05,63.44,16.5,45.19,8,0.4019
29662560,austin,78704,entire home/apt,232,134,73.13,0.6444,70.24,48.57,65.44,42.55,8,0.4357
1415897966965396806,austin,78704,private room,87,90,-3.33,0.7,75,92.42,26.95,60.84,8,0.4357
40561326,austin,78703,entire home/apt,295,145,103.45,0.2,27.51,52.17,63.64,34.45,8,0.389
12889332,austin,78751,private room,36,41,-12.2,0.7,75.39,48.21,33.42,54.14,12,0.3428
640482071159479792,austin,78721,entire home/apt,78,129,-39.53,0.2333,32.39,56.52,93.52,70.85,8,0.4176
1206516925969649560,austin,78702,entire home/apt,94,140,-32.86,0.7333,77.72,43.3,18.93,55.96,8,0.4783
23629432,austin,78744,private room,67,46,45.65,0.8556,86.77,71.76,44.33,47.68,8,0.5379
1278215447511408499,austin,78758,entire home/apt,140,116,20.69,0.1222,17.12,50.96,67.17,41.75,8,0.409
50843302,austin,78741,private room,62,46,34.78,0.2778,35.81,33.33,60.35,35.15,8,0.4397
39110341,austin,78702,entire home/apt,109,140,-22.14,0.1889,24.99,42.27,94.01,60.71,8,0.4783
565860587974125858,austin,78744,private room,80,46,73.91,0.1889,22.62,9.41,12.33,9.96,8,0.5379
29335099,austin,78704,entire home/apt,90,134,-32.84,0.4444,52.29,22.86,29.02,48.28,8,0.4357
1112386758674521223,austin,78757,entire home/apt,216,115,87.83,0.6778,72.54,18.28,34.55,27.71,8,0.4019
1257346256376683274,austin,78704,entire home/apt,120,134,-10.45,0.4333,51.23,44.76,22.31,45.15,8,0.4357
1501940311228411201,austin,78704,entire home/apt,169,134,26.12,0.1,13.4,15.24,0,13.65,8,0.4357
1340544865647686352,austin,78752,entire home/apt,53,99,-46.46,0.5667,61.28,47.62,40.7,63.28,8,0.5248
33664380,austin,78702,entire home/apt,176,140,25.71,0.2111,27.73,63.92,64.44,44.92,8,0.4783
812430634530133743,austin,78701,entire home/apt,156,197,-20.81,0.5444,66.12,28.57,48.12,53.64,8,0.3655
1313412271576139184,austin,78735,entire home/apt,164,83,97.59,0.1556,17.6,94.37,6.18,28.66,6,0.6638
24210520,austin,78701,entire home/apt,135,197,-31.47,0.7556,82.36,29.59,61.61,63.72,8,0.3655
45610693,austin,78702,private room,58,63,-7.94,0.8444,86.74,42.71,90.61,68.06,8,0.4783
1242010654074436372,austin,78704,entire home/apt,251,134,87.31,0.5444,61.48,50.48,51.98,37.91,8,0.4357
1497255769608830238,austin,78744,entire home/apt,228,127,79.53,0,0,75,0,18.75,8,0.5379
8826075,austin,78757,entire home/apt,69,115,-40,0.0667,9.18,45.16,64.57,56.27,8,0.4019
949922,austin,78723,entire home/apt,65,122,-46.72,0.3333,40.08,39.29,99.77,71.8,8,0.4976
5660373,austin,78746,entire home/apt,150,223,-32.74,0.9556,95.63,77.27,30.48,70.88,8,0.5027
18227140,austin,78741,entire home/apt,343,105,226.67,0.1222,17.18,74.19,96.08,46,8,0.4397
939038443930135032,austin,78702,entire home/apt,277,140,97.86,0.9,91.19,45.36,6.74,31.26,8,0.4783
989219952699911052,austin,78729,private room,30,50,-40,0.4667,53.46,18.31,6.93,44,8,0.3708
37533302,austin,78702,private room,155,63,146.03,0.9889,98.25,35.42,21.87,33.97,8,0.4783
552079972521813409,austin,78748,private room,60,49,22.45,0.7556,79.47,67.19,98.05,65.47,8,0.4265
1211846038770171832,austin,78745,entire home/apt,90,129,-30.23,0.7444,77.76,46.08,15.28,54.96,8,0.4658
730196221845706622,austin,78724,entire home/apt,262,135,94.07,0.9111,91.59,69.47,79.79,55.63,8,0.4319
15916842,austin,78702,entire home/apt,198,140,41.43,0.4444,52.74,75.26,51.95,44.92,8,0.4783
1350202757885977978,austin,78752,entire home/apt,179,99,80.81,0.7111,74.05,60.71,17.2,34.29,8,0.5248
29035011,austin,78753,entire home/apt,52,97,-46.39,0.7333,77.96,53.26,64.75,74.01,8,0.4162
3432834,austin,78702,entire home/apt,81,140,-42.14,0.4444,52.74,61.86,89.02,75.91,8,0.4783
765919869232513113,austin,78703,entire home/apt,282,145,94.48,0.2,27.51,67.39,0,22.35,8,0.389
696576290163722477,austin,78705,entire home/apt,82,95,-13.68,0,0,51.28,87.4,53.78,8,0.3824
1084387841564229775,austin,78704,entire home/apt,273,134,103.73,0.4778,55.41,59.05,40.49,35.97,8,0.4357
1507263941655758255,austin,78702,entire home/apt,78,140,-44.29,0.4444,52.74,35.05,0,47.6,8,0.4783
971232060396361110,austin,78723,private room,90,56,60.71,0.6222,67.86,56.34,44.34,38.74,8,0.4976
14220861,austin,78744,private room,47,46,2.17,0.3778,42.72,41.18,54.66,46.85,8,0.5379
1489904741288991493,austin,78748,entire home/apt,179,139,28.78,0.3,37.28,14.81,0,17.53,8,0.4265
36560124,austin,78701,private room,341,179,90.5,0.2667,38.22,44.9,61.61,34.27,8,0.3655
1104342174169050925,austin,78745,entire home/apt,75,129,-41.86,0.8889,89.95,43.14,43.53,67.22,8,0.4658
1178443215831685369,austin,78719,entire home/apt,59,64,-7.81,0.6333,62.86,55.36,14.7,47.43,8,0.7153
1172906802992412462,austin,78727,entire home/apt,112,111,0.9,0.9667,96.33,42.73,6.09,46.2,8,0.4455
800664462385506301,austin,78701,entire home/apt,143,197,-27.41,0.0333,5.13,29.59,61.61,47.05,8,0.3655
1471132695568087818,austin,78744,private room,53,46,15.22,0.2333,27.54,45.88,16.37,31.51,8,0.5379
807163355662802523,austin,78737,entire home/apt,100,158,-36.71,0.6,69.4,60.26,65.44,71.32,8,0.3223
511624634102616537,austin,78744,private room,36,46,-21.74,0.4444,49.32,47.06,91.66,66.06,8,0.5379
1490734210210222259,austin,78704,entire home/apt,63,134,-52.99,0.2111,27.51,11.43,0,38.36,8,0.4357
955833527387385803,austin,78746,entire home/apt,428,223,91.93,0.5667,61.81,79.55,68.25,49.31,8,0.5027
1210233408151754320,austin,78704,entire home/apt,78,134,-41.79,0.8333,86.03,25.71,22.31,56.75,8,0.4357
744942128301966811,austin,78744,entire home/apt,431,127,239.37,0.1889,22.62,90.48,42,37.64,8,0.5379
662304755661101274,austin,78729,entire home/apt,216,142,52.11,0.0111,1.52,81.91,91.82,43.74,8,0.3708
30913064,austin,78728,entire home/apt,96,127,-24.41,0.2667,33.88,78.16,99.29,73.46,8,0.4321
1501079629275660330,austin,78753,entire home/apt,197,97,103.09,0.8111,84.3,72.83,8.51,37.19,8,0.4162
1106590124492797889,austin,78752,entire home/apt,93,99,-6.06,0.6333,67.18,69.05,97.54,71.9,8,0.5248
52269776,austin,78704,entire home/apt,371,134,176.87,0.4111,49.09,57.14,51.98,37.1,8,0.4357
947412,austin,78745,entire home/apt,131,129,1.55,0.3111,37.54,50.98,77.57,54.18,8,0.4658
1049601032351180111,austin,78702,entire home/apt,167,140,19.29,0.5111,58.93,62.89,41.53,47.11,8,0.4783
6935687,austin,78704,private room,102,90,13.33,0.4667,54.37,46.97,33.03,41.87,8,0.4357
1187731812835614611,austin,78702,entire home/apt,265,140,89.29,0.3889,47.33,60.82,46.55,36.31,8,0.4783
1237658493444716616,austin,78702,entire home/apt,356,140,154.29,0.2,26.37,71.13,31.11,30.83,8,0.4783
991442188597312186,austin,78702,entire home/apt,87,140,-37.86,0.3333,41.62,58.76,66.31,65.95,8,0.4783
53815973,austin,78739,entire home/apt,120,129,-6.98,0.2667,31.8,58.51,76.97,57.32,8,0.5488
1131450096636296178,austin,78744,entire home/apt,148,127,16.54,0.4667,51.49,67.86,44.33,48.38,8,0.5379
1185013902998429563,austin,78753,private room,42,44,-4.55,0.6222,68.7,52.17,25.74,49.58,8,0.4162
777481397612323371,austin,78744,entire home/apt,80,127,-37.01,0.9,90.57,47.62,0,56.12,8,0.5379
727095772106660475,austin,78745,entire home/apt,25,129,-80.62,0.1222,15.84,10.78,21.69,41.29,8,0.4658
22751134,austin,78745,private room,45,58,-22.41,0.6889,72.98,20,63.38,57.17,8,0.4658
844894728189359109,austin,78704,entire home/apt,205,134,52.99,0.7444,78.74,60.95,75.86,49.95,8,0.4357
1102253973357763888,austin,78756,entire home/apt,88,112,-21.43,0.3444,44.22,91.89,67.59,70.14,8,0.3765
5303366,austin,78722,entire home/apt,67,131,-48.85,0.7222,75.7,35.06,75.8,72.51,8,0.5462
1343072837833620062,austin,78702,entire home/apt,183,140,30.71,0.5444,61.87,19.59,24.91,29.28,8,0.4783
51541560,austin,78729,entire home/apt,176,142,23.94,0.9778,97.36,62.77,75.63,61.89,8,0.3708
53326418,austin,78704,entire home/apt,162,134,20.9,0.0667,8.92,70.48,58.41,42.74,8,0.4357
9590401,chicago,Hermosa,entire home/apt,77,157,-50.96,0.9889,98.15,39.77,84.05,80.59,8,0.4595
1403405556192676515,chicago,Rogers Park,entire home/apt,86,115,-25.22,0.5667,62.13,50,29.71,54.92,8,0.4761
1325245659802683473,chicago,Loop,entire home/apt,199,206,-3.4,0.6556,70.06,38.64,0,39.69,12,0.3986
956005013785068867,chicago,South Shore,entire home/apt,329,135,143.7,0.0222,3.52,63.64,54.65,30.27,8,0.3758
595948293511661289,chicago,Armour Square,entire home/apt,226,217,4.15,0,0,63.89,72.46,47.84,8,0.465
48703423,chicago,Lower West Side,entire home/apt,135,129,4.65,0.1667,20.89,50.56,67.78,47.37,8,0.5403
21922221,chicago,Avondale,private room,35,58,-39.66,0.1444,18.81,46.58,17.29,46.63,8,0.4818
1308812266434747413,chicago,Irving Park,entire home/apt,186,130,43.08,0.5111,59.07,81.94,35.49,43.25,8,0.4571
1413993174602306608,chicago,West Town,entire home/apt,73,168,-56.55,0.6667,73.31,52.33,23.98,63.74,8,0.4327
935459998451079421,chicago,Lincoln Park,entire home/apt,177,199,-11.06,0.2333,30.85,49.37,33.95,45.32,8,0.4074
734866721750281735,chicago,Portage Park,entire home/apt,89,105,-15.24,0.1111,14.15,37.86,75.37,50.71,8,0.5385
19802859,chicago,West Town,private room,91,71,28.17,0.7,76.03,27.03,44.53,39.64,8,0.4327
21272387,chicago,Logan Square,entire home/apt,133,143,-6.99,0.0333,3.98,59.52,93.68,56.2,8,0.531
1442324843684515327,chicago,Norwood Park,entire home/apt,240,134,79.1,0.4,46.41,72.86,0,27.5,8,0.4391
53930197,chicago,Near West Side,entire home/apt,197,211,-6.64,0.7556,80.01,39.29,0,42.81,12,0.3889
34932141,chicago,Lake View,entire home/apt,215,181,18.78,0.1889,23.5,66.67,84.12,51.76,8,0.5277
1066601634179342708,chicago,Near North Side,entire home/apt,189,219,-13.7,0.3667,44.75,36.26,0,37.12,12,0.4097
10100747,chicago,East Garfield Park,private room,48,49,-2.04,0.3778,45.17,91.38,92.12,70.52,8,0.3809
1401131295439958313,chicago,Portage Park,entire home/apt,123,105,17.14,0.2667,32.1,23.3,41.77,32.54,8,0.5385
1401358674732436634,chicago,Rogers Park,entire home/apt,93,115,-19.13,0.1222,16.29,43.42,23.78,40.8,8,0.4761
36835843,chicago,Woodlawn,private room,42,49,-14.29,0.1444,21.09,57.14,64.91,54.02,12,0.3911
33363106,chicago,Lake View,entire home/apt,384,181,112.15,0.2667,32.59,95.06,89.54,52.67,8,0.5277
1245111380885277377,chicago,Loop,entire home/apt,224,206,8.74,0.9111,92.15,59.09,72.79,63.78,12,0.3986
1248374046767674932,chicago,Near North Side,private room,201,188,6.91,0.5556,63.45,23.21,73.32,49.75,12,0.4097
963701505055635229,chicago,Lincoln Park,entire home/apt,200,199,0.5,0.2778,36.31,36.71,10.42,33.89,8,0.4074
43125458,chicago,Lincoln Park,entire home/apt,235,199,18.09,0.6667,74.38,59.49,13.47,42.69,8,0.4074
866916481195578374,chicago,Woodlawn,entire home/apt,121,130,-6.92,0.1889,26.96,64.79,66.17,55.21,12,0.3911
7360731,chicago,West Ridge,private room,129,74,74.32,0.5444,59.19,86.15,49.32,45.71,8,0.4752
1328482316502513212,chicago,Near North Side,entire home/apt,219,219,0,0.0222,3.2,58.24,74.41,48.8,12,0.4097
1211560870733786290,chicago,Avondale,entire home/apt,97,126,-23.02,1,99.1,60,61.39,72.07,8,0.4818
1355050809987925121,chicago,Near West Side,entire home/apt,196,211,-7.11,0.0444,6.39,39.29,0,28.23,12,0.3889
1426396476156681886,chicago,Lake View,entire home/apt,285,181,57.46,0.0111,1.17,53.09,20.39,18.6,8,0.5277
833411324472756978,chicago,Belmont Cragin,entire home/apt,128,128,0,0.7444,81.75,86.57,21.24,58.3,8,0.3273
1495128501669278298,chicago,Near North Side,private room,222,188,18.09,0.1556,20.31,66.07,0,30.15,12,0.4097
1061059907241759502,chicago,Near West Side,entire home/apt,99,211,-53.08,0.2222,29.3,57.14,52.08,63.16,12,0.3889
1303214390591183042,chicago,Albany Park,entire home/apt,300,120,150,0.4667,55.28,21.33,0,16.39,8,0.4297
1303691498384934867,chicago,Woodlawn,private room,30,49,-38.78,0.3778,48.77,47.62,0,48.29,12,0.3911
634655043034465784,chicago,Lincoln Park,entire home/apt,323,199,62.31,0.7556,81.39,70.89,41.14,44.28,8,0.4074
1451632553884396128,chicago,Near North Side,entire home/apt,159,219,-27.4,0.1889,24.33,20.88,57.43,47.66,12,0.4097
6945901,chicago,Logan Square,entire home/apt,98,143,-31.47,0.6667,70.74,44.05,60.31,64.68,8,0.531
5195252,chicago,West Town,private room,48,71,-32.39,0.0222,2.94,51.35,84.74,59.33,8,0.4327
35284235,chicago,Lake View,entire home/apt,205,181,13.26,0.2111,26.14,98.77,70.45,58.56,8,0.5277
983869501052977635,chicago,Edgewater,entire home/apt,162,143,13.29,0.5222,58.16,32.99,0,30.89,8,0.5134
1354155897127370433,chicago,Avondale,private room,39,58,-32.76,0.2111,27.04,21.92,0,35.71,8,0.4818
1187795053550605866,chicago,Lincoln Square,private room,136,68,100,0.0222,2.49,80.56,1.22,20.94,8,0.5098
1369224725451160173,chicago,Loop,entire home/apt,106,206,-48.54,0.8889,90.28,17.05,56.82,66.09,12,0.3986
1457364328221802120,chicago,Near North Side,private room,206,188,9.57,0.9333,94.43,41.07,0,41.28,12,0.4097
645785693593444324,chicago,Woodlawn,entire home/apt,118,130,-9.23,0.1333,19.56,53.52,78.89,54.78,12,0.3911
1392425117170042168,chicago,Lincoln Square,entire home/apt,143,119,20.17,0.0778,9.45,25.93,39.43,27.18,8,0.5098
980633130019975644,chicago,Irving Park,entire home/apt,112,130,-13.85,0.2889,36.92,75,76.25,64.35,8,0.4571
1401361976387458579,chicago,Hyde Park,entire home/apt,91,109,-16.51,0.6667,69.89,51.39,26.39,53.38,8,0.6464
